"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1981,0,0,2.7,34.3,0.3,0.3,0,0,0.1,0.7,0,0,20.8,0,0.2,0,0,0.2,0.1,0,0.2,0,0.3,0,0,1.2,0,0.2,0,0,0.5,0,0,1.8,1.2,0.1,1.1,0,0,0,0,0,0.6,0.1,0,0,0.1,0.4,0,0,0,0.2,0.7,1.8
1982,0,0,2.3,35.7,0.3,0.5,0,0,0,0.8,0,0,20.7,0,0.2,0,0,0.2,0.2,0.1,0.2,0,0.3,0,0,1.3,0,0.2,0,0,0.6,0,0,1.1,1,0.1,1.8,0,0,0,0,0,0.6,0.1,0,0,0.1,0.3,0,0,0,0.1,0.8,1.7
1983,0,0,2.6,39,0.3,0.6,0,0,0,0.5,0,0,21.6,0,0.2,0,0,0.2,0.2,0,0.1,0,0.3,0,0,1,0,0.1,0,0,0.6,0,0,2,1.4,0.1,1.9,0,0,0,0.1,0,0.5,0.1,0,0,0.1,0.5,0,0,0,0.1,0.8,2
1984,0,0,2.4,40.1,0.3,0.6,0,0,0,0.6,0,0,21.2,0,0.3,0,0,0.2,0.2,0.1,0.3,0,0.3,0,0,1.3,0,0.2,0,0,0.7,0,0,1.4,1.2,0.1,1.7,0,0,0,0.1,0,0.5,0.1,0,0,0.2,0.4,0,0,0,0.2,0.7,2.2
1985,0,0,2.9,41.3,0.4,0.6,0,0,0.1,0.6,0,0,21.5,0,0.3,0,0,0.2,0.1,0.1,0.2,0,0.1,0,0,1.7,0,0.2,0,0,0.7,0,0,0.9,1.2,0.1,1.6,0,0,0.1,0,0,0.8,0.1,0,0,0.2,0.6,0,0,0,0.1,0.8,2.3
1986,0,0,0.4,43,0.4,0.6,0,0,0.1,0.6,0,0,22.1,0,0.3,0,0,0.2,0.2,0.1,0.2,0,0.1,0,0,0.9,0,0.3,0,0,0.7,0,0,1.8,1.4,0.1,2.9,0,0,0,0,0,1.1,0.1,0,0,0.2,0.2,0,0,0,0.2,0.8,2
1987,0,0,0.7,45.1,0.4,0.6,0,0,0.1,0.6,0,0,23.2,0,0.3,0,0,0.2,0.2,0.1,0.4,0,0.1,0,0,0.7,0,0.2,0,0,0.7,0,0,0.9,1.8,0.1,1.6,0,0,0,0,0,0.8,0.1,0,0,0.2,0.4,0,0,0,0.2,0.9,2.2
1988,0,0,0.1,46.1,0.4,0.1,0.4,0,0,0.7,0,0,23.1,0,0.3,0,0,0.2,0.2,0.1,0.5,0,0.2,0,0,0.9,0,0.1,0,0,0.7,0,0,1,0.9,0.1,1.3,0,0,0,0,0,1,0.1,0,0,0.2,0.5,0,0,0,0.2,0.9,2.1
1989,0,0,0.2,49.1,0.4,0.1,0.5,0,0,0.5,0,0,22.2,0,0.2,0,0,0.2,0.3,0.2,0.6,0,0.3,0,0,1.3,0,0.2,0,0,0.6,0,0,1.1,1.6,0,1.1,0,0,0,0,0,1.1,0.1,0,0,0.2,0.3,0,0,0,0.4,1,2.2
1990,0,0,0.5,48.9,0.5,0,0.5,0,0,0.5,0,0,20.9,0,0.3,0,0,0.2,0.3,0.2,0.7,0,0.4,0,0,1.2,0,0.2,0,0,0.7,0,0,1.2,1.3,0,1.1,0,0,0,0.1,0,1.3,0.1,0,0,0.2,0.3,0,0,0,0.3,0.9,2.2
1991,0,0,0.1,46.6,0.4,0,0.5,0,0.1,0.5,0,0,20.8,0,0.3,0,0,0.3,0.2,0.1,0.6,0,0.4,0,0,0.3,0,0.2,0,0,0.7,0,0,0.9,1.4,0,1.3,0,0,0,0,0,1.2,0.1,0,0,0.2,0.3,0,0,0,0.2,0.9,2.3
1992,0,0,0.2,50.4,0.5,0,0.5,0,0,0.8,0,0,21.2,0,0.2,0,0,0.3,0.3,0.2,0.8,0,0.4,0,0,0.9,0,0.3,0,0,0.9,0,0,1.2,2.3,0.1,1.7,0,0,0,0.1,0,1.2,0.1,0,0,0.3,0.4,0,0,0,0.2,0.9,2.2
1993,0,0,0.1,49.7,0.4,0.1,0.5,0,0,0.6,0,0,21.3,0,0.1,0,0,0.4,0.3,0.1,0.7,0,0.5,0,0,1.2,0,0.2,0,0,0.9,0,0,1.5,0.9,0.1,1.3,0,0,0,0.1,0,1.1,0.1,0,0,0.3,0.4,0,0,0,0.3,1,2.1
1994,0,0,0.2,50.9,0.4,0.1,0.5,0,0,0.7,0,0,21.1,0,0.2,0,0,0.3,0.2,0.1,0.2,0,0.4,0,0,1,0,0.2,0,0,0.7,0,0,0.7,1.5,0,1,0,0,0,0.1,0,1.1,0.1,0,0,0.3,0.5,0,0,0,0.2,0.8,2
1995,0,0,0.2,52.1,0.4,0,0.5,0,0.1,0.6,0,0,21,0,0.3,0,0,0.4,0.3,0.1,0.3,0,0.4,0,0,0.6,0,0.2,0,0.1,0.8,0,0,2.1,1.4,0,1.3,0,0,0,0.1,0,0.8,0.1,0,0,0.3,0.5,0,0,0,0.3,1,2.4
1996,0,0,0.2,50.3,0.4,0,0.4,0,0.1,0.7,0,0,20.3,0,0.3,0,0,0.4,0.2,0.1,0.3,0,0.4,0,0,0.7,0,0.1,0,0,0.7,0,0,0.8,1.2,0,1.2,0,0,0,0,0,1.1,0.1,0,0,0.2,0.4,0,0,0,0.4,0.9,2.2
1997,0,0,0.3,49.7,0.4,0,0.5,0,0,0.7,0,0,19.7,0,0.3,0,0,0.4,0.1,0.1,0.5,0,0.5,0,0,0.9,0,0.1,0,0,0.7,0,0.4,1.1,1.2,0,1.2,0,0,0,0.1,0,1,0.1,0,0,0.3,0.4,0,0,0,0.4,0.9,2.3
1998,0,0,0.3,50.9,0.4,0,0.4,0,0.1,0.8,0,0,19.4,0,0.3,0,0,0.4,0.2,0.2,0.6,0,0.6,0,0,1.2,0,0.2,0,0.1,0.7,0,0.3,1,1.2,0,1.1,0,0,0,0.1,0,1,0.1,0,0,0.3,0.4,0.1,0,0,0.4,1,2.5
1999,0,0,0.3,51.1,0.4,0,0.4,0,0,0.7,0,0,19.9,0.1,0.3,0,0,0.4,0.2,0.2,0.6,0,0.4,0,0,1.1,0.1,0.2,0,0,0.9,0,0.2,1,1.3,0,1.2,0,0,0,0.1,0,0.9,0.1,0,0,0.3,0.4,0,0,0,0.4,1.1,2.5
2000,0,0,0.2,51.7,0.4,0,0.4,0,0.1,0.8,0,0,17.8,0,0.2,0,0,0.4,0.1,0.2,0.6,0,0.7,0,0,0.6,0,0.2,0,0.1,0.9,0,0.4,1.2,1,0,1.1,0,0,0,0.1,0,1,0.1,0,0,0.4,0.6,0.1,0,0,0.4,1,2.4
2001,0,0,0.2,52.2,0.4,0,0.2,0,0.1,0.8,0,0,17.6,0,0.3,0,0,0.4,0.1,0.2,0.5,0,0.7,0,0,1.1,0,0.1,0,0.1,0.9,0,0.6,0.7,1.1,0,1.1,0,0,0,0.1,0,1.1,0.1,0,0,0.3,0.4,0,0,0,0.4,1,2.4
2002,0,0,0.2,52.4,0.4,0,0.3,0,0.1,0.9,0,0,16.4,0,0.3,0,0,0.4,0.1,0.1,0.5,0,0.7,0,0,0.7,0,0.1,0,0.1,1,0,0.5,1.3,1.1,0,1.2,0,0,0,0.1,0,1.1,0.1,0,0,0.4,0.4,0,0,0,0.4,1,2.3
2003,0,0,0.2,50.2,0.4,0,0.2,0,0.1,1.3,0,0,16,0,0.3,0,0,0.3,0.1,0.1,0.4,0,0.7,0,0,0.7,0,0.4,0,0,0.7,0,0,0.6,1,0,1.1,0,0,0,0.1,0,0.9,0.1,0,0,0.4,0.4,0,0,0,0.4,1,2.2
2004,0,0,0.1,50.7,0.4,0,0.2,0,0.1,0.7,0,0,15.3,0,0.2,0,0,0.4,0.1,0.1,0.6,0,0.8,0,0,1.1,0,0.3,0,0.1,0.8,0,0,0.9,1.1,0,1.1,0,0,0,0.1,0,1.1,0.1,0,0,0.5,0.4,0.1,0,0,0.2,1,2.3
2005,0,0,0.1,49.1,0.4,0,0.2,0,0,0.9,0,0,14.1,0.1,0.2,0,0,0.4,0.1,0.1,0.6,0,0.7,0,0,1,0,0.3,0,0.1,0.9,0,0,0.9,1.1,0,1.4,0,0,0,0.2,0,1,0.1,0,0,0.5,0.4,0.1,0,0,0.4,1,2.4
2006,0,0,0.3,47.3,0.4,0,0.3,0,0.1,1,0,0,13.4,0.1,0.2,0,0,0.4,0.1,0.1,0.5,0,0.8,0,0,1,0,0.5,0,0.1,0.9,0,0.1,1.2,0.9,0,1.2,0,0,0,0.1,0,1,0.1,0,0,0.5,0.3,0.1,0,0,0.4,0.9,2.4
2007,0,0,0.3,49.1,0.4,0.1,0.2,0,0.1,1.1,0,0,15.7,0,0.2,0,0,0.4,0.1,0.1,0.4,0,0.9,0,0,1,0,0.2,0,0.1,0.8,0,0,1.2,1.1,0.9,1.3,0,0,0,0.1,0,1,0.1,0,0,0.5,0.4,0.1,0,0,0.3,0.9,2.4
2008,0,0,0.2,49.5,0.4,0.1,0.3,0,0.1,1.3,0,0,16.2,0,0.2,0,0,0.4,0.1,0.1,0.4,0,1,0,0,0.8,0,0.3,0,0.1,0.8,0,0.1,1.1,1.3,0,1.4,0,0,0,0.1,0,0.8,0.1,0,0,0.6,0.4,0.1,0,0,0.4,0.8,2.3
2009,0,0,0.1,47.3,0.4,0.1,0.4,0,0.1,0.9,0,0,16.8,0.1,0.2,0,0,0.5,0.1,0.1,0.6,0,0.9,0,0,0.8,0,0.3,0,0.1,0.8,0,0.1,1.1,0.9,0,1.3,0,0,0,0.1,0,1.4,0,0,0,0.6,0.5,0.1,0,0,0.4,0.8,2.4
